Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_hashed,Price_Encrypted,RAM_Size_Encrypted
Acer,1.8047152333423688,16,512,11.248995003098477,3.2475840182238427,17030.91419141605,cafc8343bf0144f2895ce44e2278f9650135109bedc025603664dc01e179a178,gAAAAABn7QoAUTqqQrtbZL8NnXGOiBx1AQgeTwjm0Rq2UPBjCnKA4FGs4VUQ0N724IPxulxB0Q9eDyWsVQJHEt6bXsoayGhWZhj6HZ5zqo8HBcW13frj_IU=,gAAAAABn7QoAW2gYCulMi5bnfjDI46zx70DlVvakU3bTturqiJrr0oIlkinB-lhMS8B0ZbjK9DPYPyIRyEt_W5qZuq3V0ecLdA==
HP,1.9528733738367008,16,256,14.822568204946656,2.189389727623899,9636.022750232672,ca0c8cb134b507c85b3c7047ed0a9014b30012b9f2fba78d994870845560e9db,gAAAAABn7QoAIO13PYOcqS1F2se8SMdXLAlhaUC2EWTdNsnhsPrYrdhVd-O-qK2DtoiPOi5L_f1V4iJSL8EGYICGJHbc8sBcWqIcq7v-uyThnicbG5-uEao=,gAAAAABn7QoAQbLPQysU7AkTI-mteDwlyQm74VtPnhPNXHZw_6CMjPbc4ra4qHbN9hxYHmLuxDpCWH7o5IlCwKku0KVV4kss7Q==
Acer,3.2027946349124568,4,1000,14.583754522120817,3.190265169366588,31471.246464932334,1b4152305f5e9b91cc1d7b6173563abf5e9e1040b80208d11fc8edef31e5609a,gAAAAABn7QoA1bk_8swUYC6Y-UOkl5T4d3P39Ym7gGh6zBGQ0nP4FZxo1dK420kbM9pOwurRKdG84rX3btmbnyY4PBXIWfLEtv5NMzhk7JwlMar-16rawrA=,gAAAAABn7QoABsRsqE1UY2vE63q-vcrCFi1HUIi5i0MjBm6Mo7ny5q__m9wYpHQnNPz3FjfCO-lCToD980SVldxf9dX8Z1RZsQ==
HP,1.9535958692390676,32,1000,14.920300990872084,3.422018797845335,32690.20316177008,f3c3c8c3ba3aa18e5cfdc3056ad47709a473efcb741e6060284160faae0a70c3,gAAAAABn7QoAI_1aO3LGh4dRgBr8wiog2phY2FJIir7OXDYMy6U1Exy_4k8SDzECcqsRAL9saC5syNr5FNCItJKcaELNY2kmit_ekzB2G3pP8Ovs03XFTCs=,gAAAAABn7QoA1T19twY684zM_QAiq3aqXzL867xMFUJJO3s496NBgMB8rBmCZ6XR4GXfdM3TmXDsV1CbJZeklOp3M6TtYl3q0A==
Acer,2.8129084591676503,4,512,12.153859376201764,3.353799842219343,16815.944966357143,0888602dadf622f236c8c5b636045fbd1b3c0530b6da5fb2181cde2bebb00e76,gAAAAABn7QoAJpLuEjxE-Z0ofOcP7hc2PTh7k-KGhcWEY2j8LgPL6_8OFwPQJ33kaGB84Th-BBuQ8WHoVYvEHll-50N56VZcUmRTHJ4Mvx7hR31pQ4uhGK0=,gAAAAABn7QoApR7HwC3ElHfJzLWEYmPRqiCKqh1cYWMir0faho72gp3Rcgax6XTyrG78PHVjhFixFfkcTkpRM_4fOAZO3wn4BQ==
Lenovo,3.272615654306082,32,512,12.773927249674912,4.607524572209262,18247.31759738773,138d3cbbcd56265a27b4a91e58307769bb75495ce3e76b97ba59a0bc013daf0f,gAAAAABn7QoAEaLfddp4ElGVVrTZNN2y3LizWotLNOutx0j6MX8kEpHBQD6K7v_xKThIRziFx-nlEZ4tdt9Z2hY1rvI3rfZu1MqFPoT2T2JRTpd_pd65mko=,gAAAAABn7QoANUL5QDLhomwi8eFhjouIdpmXICex1X3xhPOlfoDoFIVyFc043DTVWOka_7ysJgkcEU5xlRqqUlekbCkQv0dTFA==
Lenovo,1.7671923077368596,8,256,14.717695561669531,3.590187365155197,9384.527047699774,7b0608a1387f5653f5627a3199ddc9b210e43c55a1c16f90e1ead86ec954236d,gAAAAABn7QoAQ6Cr-d0yg9XYYXQeMDbhayvl4eBsuSpGIBS0IBIK9hZ877QwX9qvsoMRG_O8z6dDI6_tvELd3nc_XuJIxGpvosY2n3pgZ4k_5cz1hkidiNo=,gAAAAABn7QoAv_D_EJuF5LK2W-M5alHVg5XUmdtG7n8gLHfkZTkjONNUJv6QOMT6t5rPkZ9IiEYLBA2TmNIpf8G7YqsshKVzig==
Lenovo,2.918280549072259,8,1000,14.597765410759528,3.40394138743413,32024.43102535619,47107ea7cab50af3462895dd7513579ce09c5a7c97ea7b45eee19956e655ab42,gAAAAABn7QoAIZVFDBFUqZWrcNL8U3izxEEgDVuBXaZRv9-0oyeebhuRqJ2D4e7XEmljeGsii9xwzZDWjYqm_sdJKbrP_XW_TWMQedvLiVnbZtvHHHK3938=,gAAAAABn7QoA5PGPw-MTKdS0vqhr2eKuHfurL23oCHPOVzuhw19HhC91OwsX9N5z1P91mosJY1a-u8ZJySPyw1fvZ7oiGJs5Mg==
Lenovo,2.141406959253409,16,256,14.037981856125608,3.2321277361749985,9829.301900203083,fd6da0bea1f791090969429f9c9b17a8bb38dedb9f1bd2eaab69e9a0eec7d094,gAAAAABn7QoAjzjhH34Mp1CbfGYOf-w49KbHz_sU7MFPya8aafP1SfKRKe2ZFlNNy5DtWRcuYZiAjznnCFxiQL8yjGSUhjlp_2Ivuhu5aivEXYdRKBnCohk=,gAAAAABn7QoA19L7ECbdCuY4YCyREJTiNk58xafrlSgrQRzABV0rmxOxuEiRUewYzCo2yyqldXvX_Aanl04QfbYusqYI9KOzGQ==
Dell,3.9073171880939497,32,256,13.102479500061184,4.452870134913459,10424.744893239906,4dee5186c6a680a629e0f0b157ad84176d25d35deba7bf782ce0ba92d2ed64c1,gAAAAABn7QoAmdX65qacBp5IMCRdwDuMJE6t1_iE2TfzSigyC6aT_Xi2M-Q2dHNzY3bsRARkuzUSFWqfpDuEZTyQvGywoAjJRvGtAmAE-yAlIzEmwEsF1eQ=,gAAAAABn7QoAozeqnR60MS95KSgejAjFOpb-daX9lXShqWPYTejvd88ZgCEqOH5tSKDYUWFJTqDGqFm0PfdnHIlh60tOy759FQ==
Lenovo,2.708864116799812,32,512,16.47758602864814,4.685169811999499,18156.078113352567,4b4ece6608fa8d3cb65579993df7aef4050e6d274b99aea58e7f7422e816d751,gAAAAABn7QoAjoz91yLs2oED69QBJHx1i0rR99jFjpiFzclLBm-VNGS1sdHjo7YQgAh5cTKJL9cOUt11ud8uPbhS4vU2kmy98CnT0AdExxWzvSMhD38Vm1c=,gAAAAABn7QoAacxQB3YrKeGf-vKFkoW3JBvlVlEBQ0dYXOO42beg1aNM0Ee4U3JFFry2bmSrXnbUPbWHuASqSmYEwtoP4MNvtg==
Asus,3.5149813744378955,32,1000,13.038621453793064,4.559727407591353,32982.441006081084,441127726f67ebee2b23349a303a57e32f2156867658ff58d1915250341d02d7,gAAAAABn7QoA_ponJOY3CiUOd3sH9Z7QXq9tkjZdFld4L8g1QwEMPC6X0YOYqmBT0djGJ_IvKEKd54MOyGg2EZNj-Q9uKrojDgbB_kX1OiJ8nv4FuBliMuU=,gAAAAABn7QoAXgQT4CYodewaLk0cxrDNJoVooJnpjGqvPW25belxDLCmXmSbuiIxSI9ByQ6ENC74u3_Hxs4tcaLbZrtZGZ1mTA==
Asus,2.8755663553906543,16,1000,13.73371493862351,4.020639734394173,31740.326520636645,f3a18945a302c19dd4ba599fdc35584ef6e353c9ad5f994568d22bfa4dcaffa9,gAAAAABn7QoANMKL1KRM-X2V3n_UX_gUSWNTFtT-w7M_QAp4tbJVWaoPsG7rWnBCROhivC6scENIm6I5rXVlzgfvz-hs2lsdA5cXo_76IKOuC5Aq_V_O06s=,gAAAAABn7QoAp_UojdaGgUKcmQCtjLpfKpDCjj1XErivg3m8E9OpNLvhgTYcEUMi1xcZrgGO-nup53VRyJHMFzI-qO_2qxWdEA==
Dell,1.6085313321370478,16,1000,15.068682985725252,2.4120852379060227,31723.780730333,2cf0953173239018b1d46a1c687a4febe03099642b861e09d6e11b5185a57818,gAAAAABn7QoAP2cngx_6onVExk6gNKLX-BWqSh0tz_LJW_W6jMp2ESVniW1l7r26i01JacZLl1rZsLv5cwBdeNMek20Ne7RfbA==,gAAAAABn7QoASgI2TNoS1CBDdTtwe8TISYA2Wr9Lxad-zAyBTHe4BPkNkGNFkAIyZphAMmiITS3_0xHfmf1Pfsh3w2-As5tugA==
Lenovo,3.082878438985056,8,512,14.258128585200584,2.830609908476037,17095.146166569753,865790b8a6692347936b8a19c9fa2384218df1c8b16ce8f8de06850b977cb355,gAAAAABn7QoA1oKQUNxZPprVfqTozPjuDFeD-Z3qJwxDa5SdglJ2JODdHydtdznzx3ryx5hCMDbI43EtPOUyNxHgtMoQdobPwhZhPmzBG5O-9lruM56KM84=,gAAAAABn7QoA_98-XfD8YTOpxeBZuU4Z_96XDQfphSjUC-8CxnZKbziKGftbuZ94POcsFJzzvjM4_2ce5yMqzZa49XqPHSdZvg==
Lenovo,3.8785083555166415,4,512,13.081315858186311,2.1381891910459325,16986.151280130784,c1ece29060e47f2f747a12a2765b1a068c31f61f8c8852fe8357e38991521dbd,gAAAAABn7QoA-fBCG5C2Q-VDGxPx0hM6NUmYIrU3Na4mPUp7mRSo_855J6Ghn0YAnX3LXT9IJuWCZ4rBY1LlIKKI33S4D5tsQPLVopn8JDS_OAY4Ai4EOk4=,gAAAAABn7QoAwVqJTPTK48VSM90n_nC0pkn3-CQTCadLC9HRy8wtn0d-6VNHjT232n908O046e0HMVes_SjnvtYs8QRxPeNBmQ==
Lenovo,3.004029550365828,32,512,13.613868742739058,4.792472224970343,18286.888598140027,dd31f3a6b45bcc4064356f2a2c046d4b9518a37151fbdec8231fec96ff2ac445,gAAAAABn7QoAlnPcYrm0lkrN4qAcuOCVvaADr4jfaTHY_Y3u1MXi_tHoPjDgy0gvtWfPInDPTxTZD29QMrsB5AIQYMJYLqpzwsbfH9rUXz-wSc9t4EjkzUA=,gAAAAABn7QoAVAC4kL9MpGNjTwmAjkJKQPx9K-dGpIcZiJwLHpoYUpPbd5jzvwimrHNQD_DeU0hA2L7LqRbKxGofOxjC5LF7PQ==
Acer,3.5479721485669757,32,512,15.766884907121035,3.982395589072731,18168.94249970969,030be22b76630f25794a805ec92f91de25528e1019992cd5d9e5fdb83041a25a,gAAAAABn7QoAP2CNLzYimlwpIQMYs2-aE8lxeZ3JP_UHHq43t8cNgyjV7-6JE-Yr1sW0OIwyb1sZNRHyWobSAdruq9OVm2FmtN9qiGM24BVyZh1UyzGtXLI=,gAAAAABn7QoAeyrW4rI2oijiXNa_uEMeQ8ieA91wEC6sFV12d4Lejj7F0u66lwdp0WSjGJrT14yCNmgWWkoB1_dIYPH-90YwZg==
HP,3.71051615837102,4,512,12.668774932919677,4.239088652939724,16921.031373659833,1a25ac689441059992e4640ead0310176d5259cb4b3c915cd0fd59506c0ee33b,gAAAAABn7QoAY0jDuG8V3ecW2ME5NPZkbDMaxEGDVEkvjmN53dTwlDqHkDTHBRrDcs44zFiQVWnLZtRb-2fbZF4CyXre6mF0I2TGCVYy9ymBOdUX-yfrUF4=,gAAAAABn7QoADHUDIRxOvxP9AviblbSkkCXLO8d3V2_zrObwCkGojSidSUF60FYsuNqVPi9bdQlW3A33Zi5R4fIbMdHftQgchw==
Acer,2.070199429872331,32,1000,11.853531438660893,2.9347152187466867,32752.14531270553,87da87f1460f8844ff3d3e276ef52a1fee6d90888d858e78bd2ea585c3c4e55c,gAAAAABn7QoAnQKOvF6Cqewc5cH1eY67x0EbnkuC4HivdLjZoYBbui719fVsVsG4Mt8kjSn45H1UL-SJg62wzMCS4haGeoiZlWj6_CMHU5lyqAWoUCOtaxI=,gAAAAABn7QoAEb_7uKgm6DtpHDFkFxCHw8Yo32QJtwpAD3faRDRzx1IOX8B71tk0Y8a2WoLyDczjaWawcL4G4RVxSxKJ8CEMRw==
HP,2.030112099770567,16,256,12.878979210978663,4.536960566832027,9600.27269279034,aa133a5372efa62d6a8b88317def30a3b60c355acdef6bde9a8b929f840e43a7,gAAAAABn7QoANONhAuH46FrKK1ooRVsDsRVaovSipF3FPYMcbsHyQbTByhuP41sliyT69c-UacOG4ggOKrP1XrNsR_JUCyNO0RWZ6IQv51Tl4iBKVig_vhw=,gAAAAABn7QoABsQeGytKmnPo5h12SILKjqA5V4TZrtZI8HYWbbQqJCNDXdxvXITrBZLT-du8x2kF7xs1-wPQQObcr_ZUMu-osQ==
Lenovo,3.02745247212748,16,1000,16.097205292927406,2.778809851125436,32289.025217302365,3fc553ee44642d5bfb9428b49c33d007ae0a481985a543408c30707a5f761a8e,gAAAAABn7QoAzJ3zn3Z-rTh3G5l6MJvxtP0XbnX25dNgumhZB2-UFrVa2g3Bck2EEKQhlBxFLcoi0VuvUOTN28FNJsxh1dg47u8gS122Hv9y5gDld7FWSqY=,gAAAAABn7QoAPUlLF_RGR2jyZm33vQ-w6i1FgE62uiqNa_vC6vEpzkPhweRTdEEzLhepsEikQG5zY9ifaYmhU8Q5UhZdQwJ5HA==
Lenovo,2.527571174516762,32,256,11.53393828913808,2.004931271337349,10573.858560372246,a4592e6ea6c90f1aaab0907db492a06833724ede3d8e48dec67b56af4a5481c5,gAAAAABn7QoAEyuLaUdjsLrTAsNvKlL1O2gvk-Fp3jQ5KsMqDaY3Yob9r3mc3fYMa3Wv5ZN6B9SUrx_Akf_1euf5W5oLRHxw583h6gv2nLsyhByypF_Q8R0=,gAAAAABn7QoAcdY8fl5opk8mD9vLp3WyXxfatnyULRG5QQR3FQcxtcaFarLyEK0SgZYVt0IxK5-PUv0FtIXxKFg_jBjNwMQfXw==
Acer,3.5996532571668007,16,512,16.95017644023471,3.129244887562082,17606.220337611598,8bf33f65bd29104ffb98588d440797f67cc0a3bba17503213c2f408ed4580237,gAAAAABn7QoA2AV4RZfwznkTEZp6F28Zp1mk-gaDrv8j3MW8xYljfgC3nPitz1XWQ2neCfIzpjudAJK5DVQZ8CruS9sMTBGmuomtaZYROALpFOH3h7XrHpg=,gAAAAABn7QoAfB3gW3qs0A091cZXMzHW1VemE_gvIf8xLKjqVJvVqWevwROUuxvBjRvuwnp5bnn6KeeZ47_n9lOYMxamZZULoA==
Acer,3.750057808495028,16,256,14.246017393565976,3.71228444287722,10001.832841756575,c81918e21c3e6db53cfc22180537f15ff529dde187e5e3a13b892c18bc55c2d2,gAAAAABn7QoAATwfRW2LvPdAIQ0hA5Dvb4pDzlkLbMelTROH0NsQW6X65yqjHKwDWlyz1BFO8GKy1UYjL7owFnExZxPqyc_3c0iozcRXmMvtebdVpfda6Fg=,gAAAAABn7QoAvl-5yfIa56VAY2_AnnTdxdFGI6xn9UqhqB4kGeRqyme1vPrD_fuBLBWKSDxVejCFQC7UPaDEivv2aIF0jlQFuw==
HP,2.3835534482567957,32,1000,16.909074463802565,3.4361145738965675,32720.53241424944,0c6f7139c896777109f12c77e2b853a69d934593c87bffc42d8bbc6c00952929,gAAAAABn7QoAJ-DrGmC0wofIqvPurEjTthsbgS0m4CK1Hii8Cc2C2waN59cq3B5hkSgfdIy6LfhGmvN7NPr4z0BiAvsBuaBjPZVkSxvaZsvjxuYjh8fHlzY=,gAAAAABn7QoAToJTxdKIkXF3mhIyknZousCt2OrhsbQgu9DFERU1W5a0v9crZ_jUZEvSpUlxSUJg20MNC-F-GGeJqT8DGGXn1A==
Asus,2.092176397436205,8,1000,16.633978532515865,4.586228427729791,31551.206902054804,5e225b32ebf26f98049c99d989bf0dffb7470e881c5e412f844a710dbe183446,gAAAAABn7QoAmtNRzakKkCISyAF1PZhcp5jjmgsX6d-r43FQd12M0Pn0oLt-dNL3SSQpSks2kXscoUOQJnh9sAe2kMPWydLibvVeN6PbWYLlJoy4VeqnniM=,gAAAAABn7QoAfyFzsk1tlGABPjJHu956iiUNxYsp1mn2XB99lYlEEpyAFGA4267yJnbAb5IuPRXG8xmj_UmtoFCi1qKM4-DeSA==
HP,3.4513137881096547,4,256,13.7168822852655,2.316215857868501,9110.314750358611,073421e8b4840ef231b1cffeed27616719447bc898852f1268e1706a1721f30d,gAAAAABn7QoAwIdW2x3TdoRZsWWnTg1I2YaRoGGbPDw0adJU6I_KKtx-swQ-nsbS_xHkviindjeoOhrUV_14qGQMdxCjzrIAJmhmf7dVMHS-XEzg1-_T5rk=,gAAAAABn7QoAknXuaDr2U2MkUbsM1lDrbsJkDSCp_HuzvjsvB0GEfmF52Y0EjXhr-ALTSR4UozsJkGNRDOv8H_Tn1Mss-IMTGg==
Acer,2.18701508887034,16,512,12.190946447632095,3.661470321901177,17517.692129962947,50abba8c12b835836289849aa7fa9e1ed212286b8a3514b040b28addfe817094,gAAAAABn7QoAofP5DhDUyafGoWrNL55ws7fM57rO_YVT5klWWvCI3C1EnHKQjHEqUQ_9ipGqQ2NeT6h62e2JSv77ixR7rTfxLbLvyPw02hjz7YN19ykZmPs=,gAAAAABn7QoAuaEUWPD45RvP-KpIIe-KxvfLejrGg4sv3I1kyIM5e3DEY0L3Mnq3U72--EnPCWZ0X8InJzZXbNwLmbqZDZfhIQ==
Acer,3.556535796284196,8,512,11.989308659390831,3.5389380494627223,17121.005091843883,9363614efec63fa5507f7335b2cd0bd8888adc72bdbcf18b2cce405f13f27314,gAAAAABn7QoAweOUNYOXPumv1Yq6ZZUiZF8-57eL5eMZEV6IZkKGPYF5_nTDCJMDzY-kucsfw3v4rE9BvXlQUmV_QFuZ4S6jueeN-yeCc97IGXr_8rxoces=,gAAAAABn7QoAk2Rail0bRoOtTCsbSk05pFuMRb3lzzwdr1grjZRl33q0CFROa5Rbu27dNH_QNqBcVE6f2Sb1yGWZ-nMEqX0Q3Q==
Dell,2.559345634121907,16,1000,12.439936183219745,2.844178946516489,32245.014750269227,42ccb1ff105eeb5a9d98d6bd00e28db00563231ef9f51091534373e5a8c15678,gAAAAABn7QoAxDwpG9R__ikU8DTjUfGjw1DX-bg3AlHivbaz8Xy1WePAolvqI-N4YN7t_bkEIddhJ5PuhQvdh740r-XJYkVU24MNEffCdMLVF9JTjshShyQ=,gAAAAABn7QoAME_CSvPHJAiapSefc7G-aMKYEs8QV6PeDsxoxR_B71pEFZwWEcQS28dzi1lkMv1KA5czSFa71cwObMnvSCiXVQ==
Acer,3.168874748228676,16,256,15.260795843387225,4.466684337731032,9936.623236873858,7623b8ebc8f2663ac2de0c6804852ddad7e7fadbd4fedaba39c804e4fed6c1bf,gAAAAABn7QoAKiNJgso8a-_75cMYDKa-fm_7kxkdQUT9RD9z86jkKS_icF_4mxQYQrKGU1cBBBN4-rsZ7nzQ7Pfc08qYdyzlS_hHYfAEvu45tnSj7p92n80=,gAAAAABn7QoAl7gvL1yKt6AH38x0PxKkKijcnMH2eeYqkHwd-Me1KcT8xLxf212R2lUdAR3lEMv3c1zIrGRDx8jzcFM0O6l01g==
Dell,1.7388382845866706,4,512,12.637699968388928,4.258545967646619,16440.8037442774,ee000c2430554ab69cf42882ea093b5b261f95a65d19c13c220bf8abc2bb991f,gAAAAABn7QoAuikfENO3teQjncSHuFQLDOt_S6W5OvdHBN2vuiC9YUCrpbc2DGzlebxcF7Zchy0ypZCuBYkX4l7c1aMmSTqQbSCxP7uHehus7iR-HfvzrJw=,gAAAAABn7QoATOWukO0Y4mmiBL10RzdoikC6ATc2Gv-zwDrDCOMd9bSNwbOBzx1KjNSPhUKjCWl-6QhJshah0hdaReEa7gXGPQ==
Asus,3.059648311691433,16,512,13.04855161762579,4.198577561995493,17541.13623887115,020cf3c88be824c7acc752c6e97320ad2150c511cfdda62d3c0b35a4c162b72b,gAAAAABn7QoAjwWvA8gKV7lHMReHPyN1npG_fAtYZP6UGBDaixkOyS90kAKBD5Y--Zu5neqQNkGe6_XPeGfPGIdltFz3nWioqP-une5rFSQwexoQ7B1xn1E=,gAAAAABn7QoAgRlhdCDJdwNlIZBirg5SR8Xx_hvPBJ2-sZfCLhDW8UdFglUfqQ-tPV7LQrEAztGlHX6vRKuPGELRrT5c1X89nw==
HP,2.629419196843073,4,1000,13.692672823967689,4.628577434808668,31615.395174517456,720fbae8ad866408479352c5d6063ea4131fe169040316f3a3350da19ffda813,gAAAAABn7QoANzcdm_3Z3kznw6BUkV0RCNOsogiAGCbulQbXVJhcT1vAn-P6w00tKu4PW3KcBNlgkLp9EoAL5ktxoNWCblqSWqP5DQaZEhQSLfgGyzMsfxg=,gAAAAABn7QoAIHImpa1KLdaHzlj0K5grXDSeoJ4FzTnLOLu7dKmycFqMANAHBzJ_aFciHbEXkagYJlggEI7ceHx9d4qkaXVWHw==
HP,2.966521157938685,4,512,16.479396082528737,4.168353801864564,16925.69245689916,c9655cce223ffdedd0f019bbeb66c4f151927bbadf85b5666d0cb2722fc9c1b9,gAAAAABn7QoA6a6HDxOuE536i-_1nhsA0aVPQyG454wvnrxQxNeN7Fn0La8RCKAVzdCeSPEPDSu3gQRQ9JU73yr6yTbD18eK66Az7QSnL6vyyItrwC5ihgQ=,gAAAAABn7QoAXuiK0uRdfBbppBRXkqyjQR00X07AbOt8N_GgVETELu9RJXS64B5gQlR3rF8Wr_lsVMn2VV6gqYuwa1b9gP3-Xg==
Dell,1.9200355193621583,4,256,12.136360507309076,2.6955238751441795,8994.58494573542,aa2dbba852cea496f27dc176cbac9bf977810956eafbf9fc80a3fb7fdd6e349c,gAAAAABn7QoAzioGRbTuHal5XCW7MjJhv0_64auQOd38_t7PdpDpMmEqtUxQbMzCxgnJpPj829p7qce4oYS351zYPWmyafSTIdRCZSp_lFSJlBwh7dXx-us=,gAAAAABn7QoAY8LFhgnqh5qCvvGnZY1KeJYppA3NGRJb6Ls34AZLN_JvJYKo4XGZBcTPqLyVRjdYQWEWuSnw7QcsTSv5k-ahbA==
HP,3.342184362360455,8,1000,11.03015931565882,4.116688134949073,31637.58171576476,17a8911b93e4e611ff768357114263547f3f2468312bc6ef0a84843494394b38,gAAAAABn7QoAE0ObKiajAuHIfXjloy0FVjg1LmRmI9vSy75dan5uJkB1Ar0boji5SD6_vt4d05W1id3qRaGhJXRSRLMd2AQg3etIfpWYes9qeFfPeVTBW-4=,gAAAAABn7QoAbgcXtytBb2W2R-giYS4XrQeXtR_dFOtR9iryeh23dMb7iU1_x3ln5H4wOQ-OVyNEOXbaP_mjwFO2Fhm2U9Bs3g==
Acer,3.6569926938580712,32,1000,11.360578462269022,2.9231084401695315,33034.19966891077,f2252791249c9afb6993a5b8760d2a4e2a5ab84e3f0f051f53a9f09fdb0fef4e,gAAAAABn7QoAUnlrLehcuScdD0If6CKk9I_TgrJiPvUljOh0lF5rhRtFr9TyioQrTDjer_6oAyEfKv5qo35Lbl1b46t2959ejOGoZ0UzsqeOEL0ltVn_9X0=,gAAAAABn7QoAY83f2hu_O-NTqZdfWCHsNh5_oa7Aq9ZWjavHUTPvepkZDssskPGd1xKgvppf4Xzq000YjmyI8DL31R9g2j8-cQ==
Lenovo,2.041849500226939,8,256,16.42859805008071,2.726523951042412,9337.256259297008,d970fb2115de845ebc4671c27b8697e5fe52ccb4bf714befb261af0c3a0a0ac8,gAAAAABn7QoAgv-8luIYQPmehmoIWDMZtZfwoVdEEs-0BMFnU_5jzIwAHLVqG8mY6KM_FVmTUtUjc9y1DUnEUwFjN2FS2oLzlPX5sSWZJwVOTfpDMGau_ns=,gAAAAABn7QoAKctZMn5drkgHZGobpRz-uiViIj_nMPg3R6LHd0cSk4Lf6_q6xe8A5q9lGmkVPR_mA4gbEOBRHcqtJLLnxInv9A==
Dell,1.7392863888004042,32,1000,14.885098789060178,2.219010778698882,32607.6059829306,b80874e3dcb9cab3c2e88f13e3ad9a5a70169d181d4110b0b32c73d0a179af12,gAAAAABn7QoALiZVzezTKFsa4Dfe71yqFw3V8UUq_ZP2bYqJcXNiCpGRI_TZ_0fAaT95_aP1YQoJoZ-t4SZR-aSvPot8EhI8FomeX-qdC7mCj5Np-AgQxDo=,gAAAAABn7QoAsNIMqPgpzydLyZfjN9nisCpnJMrDuD6Zqkubd6tc1MZ_-9S1rwu66Kcu3rAJFpFMdAYbE0i2KNv6SEfpBmK6Vg==
HP,1.559096465115841,32,512,12.63824371596684,4.23208574104303,17766.404122596145,4c6b44e6865b0f27fa9bf6e501c4829c93738eed0de7351a0e872c06effb35ad,gAAAAABn7QoABJJHl9ZQV9ATkgUjWiCuegjFX4LH2Oy6UCknwig5YDe5CnNKH3JFaRkILoJDrrZiDoWJ8k-dA5Qck6IjXpbF6lywxrDCxpBZf2cLQDBo_Qk=,gAAAAABn7QoA096qOmUCqCskQCQOEk54rp4z_0Fh_4TwKF5I2imQjj3CLwSF2mtE8vGIZNkLev8DodDNNLTttsYPcWBj8Ty1uw==
Dell,3.104928751108165,4,512,12.063155006067149,4.133002885849434,17138.512921401118,2de08c5bf991cdae42f053ace40f7b56a8ee51b268b20f5f7285999b59440da7,gAAAAABn7QoA6GQQ8qrd16xgfy8wfKzO0HzjjyPQfm7VjTbGBujri52hQUi0kpKzYH8AWds_Uyjtdaorlp-qQgnzVjwB6KjDBJqLdTgplwwz2zBlfLT5RMc=,gAAAAABn7QoARK5TH5q-hyVkAu6duH6tkgiztO123x7qznvkUbS-FnrKigxfuEMYkDhDACrTk4k6_0c8xd_5VyvlwqXe26zj0g==
Dell,3.017735090221952,16,256,12.765600419822686,2.7034984330222813,9932.648143307568,85c4f659dc072ecfc749ec739a14fbb5a75425f8d732dbd4e74125760592ea11,gAAAAABn7QoAb0DTCDqMhENKPIIbcgF7W484dnvdWFSCye1U5mX1hPFIndoLs60yl2rjbg6YqEk_cHytdi7MppDNffDZFC0IP1W7xSooONCPmZsv-6grElk=,gAAAAABn7QoAcw2E_Ss7mv3sZrn-FLsrGOjHPyP4wyUxA0uppKcBP_ovgm2Fr4rGKIdsNFfTqcyog39RJbpNIZEMSQO-U-Bhqg==
Lenovo,2.866743531785175,4,512,11.68878156350768,4.248137050172468,16715.111346051184,aafd39a4e4a4aa613be8198821c4c84e6eaf48f9e6d4547696b6ed683df54c3f,gAAAAABn7QoAsCk6B7F1T8Z0ruSMKYf4G0Pm4zLQkb7TDcCVCPmnRogY0rtzhuDwKsTdLCthdKCpD5764l7eHi9FeTuRTshEV7EZ6N7myEsFM7a9jnQeW5k=,gAAAAABn7QoA0kMkPbP0-ReGAFQcy-JQAFoZgLJx1_m9KVjyyPnRpI4GixgB4MbiZ3Ycr8XAQjf7d46dIMMb0trdvuv_uuNhyA==
Acer,2.079867740289939,16,256,16.649197461706645,4.75352264928066,9725.353722230924,8d9d1c9e4f8c811635ed3e201e963bb293c0b55a5895a2ffb53ddd05dfdd9563,gAAAAABn7QoA5Ihzkzdwrzbj9SQHcTRfmwVYkwCOcuAJ7HBk8ekwPq4GUyVTFt_2U7aE4GUQj0iBaVc_kgaOg-Nz3n0GrdZfZEH5UVxcaksFYdOeu6l1Eyg=,gAAAAABn7QoASrtn-wM_1Q4VnYCsb8oumIJW8DdjSsVnrgDuPTyCMXtbOa1Jz7519SwQQyAl4zvEgxhV7iOwK7aOI3chwCVpQg==
Dell,2.4772649897637864,32,256,15.705237046191602,2.3240868724747377,10270.601136617244,4193a07dfa31c79d6bdc520dd64551da44f60107745ebd6bb523e6311690b2fa,gAAAAABn7QoAKkpfoLGysRyg4UA3jwxvbgEI1jVBSNfdcbSgGOh3Lz8lYyZfkkY4Gip8c_K21Wb1xnVyq9qTayV_B_m26XUeY2GvZjkVol6XtIs-X48p1xo=,gAAAAABn7QoAZ9jwmkxWrVkntGAgcz5BdUUjsbO1EyjO1oL7RJrYTBtQvIxaZ5iAdWBWhS8RZldd1ddPPRg-SdYOiCx711blIg==
